league,date,side,position,teamname,adversa_team,gamelength,result,kills,deaths,assists,firstblood,firstdragon,firsttower,totalKills,totalDragons,totalBarons,totalTowers,totalInhibitors
LCP,2025-01-17,Red,team,MGN Vikings Esports,CTBC Flying Oyster,41.58,1,16,10,40,0.0,1.0,1.0,26,6.0,2.0,14.0,1.0
LPL,2025-01-17,Blue,team,EDward Gaming,Bilibili Gaming,40.52,0,14,21,27,1.0,1.0,0.0,35,5.0,1.0,13.0,1.0
LPL,2025-01-17,Red,team,Bilibili Gaming,EDward Gaming,40.52,1,21,14,50,0.0,0.0,1.0,35,5.0,1.0,13.0,1.0
LCK,2025-01-17,Blue,team,OKSavingsBank BRION,Nongshim RedForce,33.87,0,11,19,35,0.0,0.0,1.0,30,5.0,2.0,13.0,2.0
LCK,2025-01-17,Red,team,Nongshim RedForce,OKSavingsBank BRION,33.87,1,19,11,49,1.0,1.0,0.0,30,5.0,2.0,13.0,2.0
LCP,2025-01-17,Blue,team,CTBC Flying Oyster,MGN Vikings Esports,30.57,1,17,5,38,0.0,1.0,1.0,22,4.0,1.0,12.0,2.0
LCP,2025-01-17,Red,team,MGN Vikings Esports,CTBC Flying Oyster,30.57,0,5,17,9,1.0,0.0,0.0,22,4.0,1.0,12.0,2.0
LCP,2025-01-17,Blue,team,MGN Vikings Esports,CTBC Flying Oyster,37.18,0,15,18,26,0.0,0.0,0.0,33,5.0,0.0,10.0,1.0
LCP,2025-01-17,Red,team,CTBC Flying Oyster,MGN Vikings Esports,37.18,1,18,15,51,1.0,1.0,1.0,33,5.0,0.0,10.0,1.0
LCP,2025-01-17,Blue,team,Fukuoka SoftBank HAWKS gaming,GAM Esports,30.27,0,8,19,18,0.0,0.0,0.0,27,4.0,1.0,10.0,1.0
LCP,2025-01-17,Red,team,GAM Esports,Fukuoka SoftBank HAWKS gaming,30.27,1,19,8,45,1.0,1.0,1.0,27,4.0,1.0,10.0,1.0
LCP,2025-01-17,Blue,team,Fukuoka SoftBank HAWKS gaming,GAM Esports,34.55,1,21,10,53,1.0,0.0,0.0,31,4.0,1.0,13.0,2.0
LCP,2025-01-17,Red,team,GAM Esports,Fukuoka SoftBank HAWKS gaming,34.55,0,10,21,28,0.0,1.0,1.0,31,4.0,1.0,13.0,2.0
LCP,2025-01-17,Blue,team,GAM Esports,Fukuoka SoftBank HAWKS gaming,27.68,1,19,2,50,1.0,1.0,1.0,21,4.0,1.0,10.0,2.0
LCP,2025-01-17,Red,team,Fukuoka SoftBank HAWKS gaming,GAM Esports,27.68,0,2,19,6,0.0,0.0,0.0,21,4.0,1.0,10.0,2.0
LCK,2025-01-18,Blue,team,Dplus KIA,DN Freecs,28.42,1,23,7,56,0.0,0.0,0.0,30,3.0,1.0,13.0,1.0
LCK,2025-01-18,Red,team,DN Freecs,Dplus KIA,28.42,0,7,23,12,1.0,1.0,1.0,30,3.0,1.0,13.0,1.0
LCK,2025-01-18,Blue,team,DN Freecs,Dplus KIA,34.12,0,15,21,30,1.0,0.0,1.0,36,4.0,1.0,12.0,3.0
LCK,2025-01-18,Red,team,Dplus KIA,DN Freecs,34.12,1,21,15,49,0.0,1.0,0.0,36,4.0,1.0,12.0,3.0
LCK,2025-01-18,Blue,team,DRX,T1,34.1,0,18,25,37,0.0,0.0,0.0,43,5.0,1.0,10.0,1.0
LCK,2025-01-18,Red,team,T1,DRX,34.1,1,25,19,54,1.0,1.0,1.0,44,5.0,1.0,10.0,1.0
LPL,2025-01-18,Blue,team,Top Esports,Team WE,29.25,1,17,4,45,1.0,0.0,1.0,21,3.0,0.0,11.0,3.0
LPL,2025-01-18,Red,team,Team WE,Top Esports,29.25,0,4,17,8,0.0,1.0,0.0,21,3.0,0.0,11.0,3.0
LCK,2025-01-18,Blue,team,DRX,T1,28.28,0,6,16,8,0.0,0.0,0.0,22,4.0,1.0,9.0,2.0
LCK,2025-01-18,Red,team,T1,DRX,28.28,1,16,6,28,1.0,1.0,1.0,22,4.0,1.0,9.0,2.0
LPL,2025-01-18,Blue,team,Team WE,Top Esports,41.83,0,17,20,41,1.0,0.0,0.0,37,5.0,3.0,16.0,3.0
LPL,2025-01-18,Red,team,Top Esports,Team WE,41.83,1,20,17,51,0.0,1.0,1.0,37,5.0,3.0,16.0,3.0
LCP,2025-01-18,Blue,team,Team Secret Whales,DetonatioN FocusMe,30.52,1,15,4,29,1.0,0.0,1.0,19,3.0,1.0,11.0,1.0
LCP,2025-01-18,Red,team,DetonatioN FocusMe,Team Secret Whales,30.52,0,4,15,13,0.0,1.0,0.0,19,3.0,1.0,11.0,1.0
LFL2,2025-01-18,Blue,team,Skillcamp,Zerance,26.82,1,20,3,55,1.0,0.0,1.0,23,4.0,0.0,10.0,1.0
LFL2,2025-01-18,Red,team,Zerance,Skillcamp,26.82,0,3,20,10,0.0,1.0,0.0,23,4.0,0.0,10.0,1.0
LCP,2025-01-18,Blue,team,DetonatioN FocusMe,Team Secret Whales,34.1,0,12,32,33,0.0,0.0,0.0,44,5.0,2.0,13.0,2.0
LCP,2025-01-18,Red,team,Team Secret Whales,DetonatioN FocusMe,34.1,1,32,12,78,1.0,1.0,1.0,44,5.0,2.0,13.0,2.0
LPL,2025-01-18,Blue,team,Team WE,Top Esports,27.93,0,14,22,29,1.0,1.0,1.0,36,3.0,1.0,12.0,2.0
LPL,2025-01-18,Red,team,Top Esports,Team WE,27.93,1,22,14,53,0.0,0.0,0.0,36,3.0,1.0,12.0,2.0
LFL2,2025-01-18,Blue,team,Esprit Shōnen,Project Conquerors,38.02,0,19,27,41,1.0,0.0,1.0,46,6.0,2.0,13.0,1.0
LFL2,2025-01-18,Red,team,Project Conquerors,Esprit Shōnen,38.02,1,26,19,61,0.0,1.0,0.0,45,6.0,2.0,13.0,1.0
LFL2,2025-01-18,Blue,team,Karmine Corp Blue Stars,IziDream,47.13,0,18,32,49,0.0,0.0,1.0,50,7.0,2.0,16.0,6.0
LFL2,2025-01-18,Red,team,IziDream,Karmine Corp Blue Stars,47.13,1,32,18,99,1.0,1.0,0.0,50,7.0,2.0,16.0,6.0
LCP,2025-01-18,Blue,team,TALON,Chiefs Esports Club,26.97,1,13,5,25,1.0,0.0,1.0,18,4.0,1.0,10.0,1.0
LCP,2025-01-18,Red,team,Chiefs Esports Club,TALON,26.97,0,5,13,14,0.0,1.0,0.0,18,4.0,1.0,10.0,1.0
LFL2,2025-01-18,Blue,team,Team Valiant,Lille Esport,23.22,1,18,3,55,1.0,0.0,1.0,21,3.0,0.0,12.0,2.0
LFL2,2025-01-18,Red,team,Lille Esport,Team Valiant,23.22,0,3,18,8,0.0,1.0,0.0,21,3.0,0.0,12.0,2.0
LCP,2025-01-18,Blue,team,Chiefs Esports Club,TALON,25.37,0,0,13,0,0.0,0.0,0.0,13,4.0,0.0,12.0,2.0
LCP,2025-01-18,Red,team,TALON,Chiefs Esports Club,25.37,1,13,0,32,1.0,1.0,1.0,13,4.0,0.0,12.0,2.0
LEC,2025-01-18,Blue,team,Team Heretics,Rogue,38.72,0,3,11,6,1.0,0.0,0.0,14,6.0,2.0,15.0,3.0
LEC,2025-01-18,Red,team,Rogue,Team Heretics,38.72,1,11,3,36,0.0,1.0,1.0,14,6.0,2.0,15.0,3.0
LEC,2025-01-18,Blue,team,Team Vitality,Team BDS,32.5,1,17,7,51,0.0,0.0,1.0,24,4.0,1.0,13.0,2.0
LEC,2025-01-18,Red,team,Team BDS,Team Vitality,32.5,0,7,17,18,1.0,1.0,0.0,24,4.0,1.0,13.0,2.0
LEC,2025-01-18,Blue,team,GiantX,SK Gaming,33.12,1,19,5,50,1.0,0.0,0.0,24,4.0,1.0,14.0,2.0
LEC,2025-01-18,Red,team,SK Gaming,GiantX,33.12,0,5,19,13,0.0,1.0,1.0,24,4.0,1.0,14.0,2.0
LEC,2025-01-18,Blue,team,Movistar KOI,Fnatic,30.12,1,19,2,57,1.0,1.0,1.0,21,4.0,1.0,11.0,2.0
LEC,2025-01-18,Red,team,Fnatic,Movistar KOI,30.12,0,2,19,5,0.0,0.0,0.0,21,4.0,1.0,11.0,2.0
LEC,2025-01-18,Blue,team,Karmine Corp,G2 Esports,37.67,1,22,13,56,1.0,1.0,1.0,35,6.0,1.0,13.0,2.0
LEC,2025-01-18,Red,team,G2 Esports,Karmine Corp,37.67,0,13,22,20,0.0,0.0,0.0,35,6.0,1.0,13.0,2.0
LCK,2025-01-19,Blue,team,KT Rolster,Hanwha Life Esports,26.9,0,6,22,17,1.0,0.0,0.0,28,4.0,1.0,11.0,1.0
LCK,2025-01-19,Red,team,Hanwha Life Esports,KT Rolster,26.9,1,22,6,62,0.0,1.0,1.0,28,4.0,1.0,11.0,1.0
LCK,2025-01-19,Blue,team,KT Rolster,Hanwha Life Esports,28.8,0,5,25,11,0.0,0.0,0.0,30,4.0,1.0,7.0,1.0
LCK,2025-01-19,Red,team,Hanwha Life Esports,KT Rolster,28.8,1,25,5,56,1.0,1.0,1.0,30,4.0,1.0,7.0,1.0
LCK,2025-01-19,Blue,team,BNK FEARX,Gen.G,40.08,0,25,22,62,0.0,0.0,0.0,47,6.0,2.0,17.0,4.0
LCK,2025-01-19,Red,team,Gen.G,BNK FEARX,40.08,1,22,25,54,1.0,1.0,1.0,47,6.0,2.0,17.0,4.0
LPL,2025-01-19,Blue,team,Invictus Gaming,Ninjas in Pyjamas,30.33,1,23,9,57,0.0,1.0,1.0,32,4.0,0.0,9.0,1.0
LPL,2025-01-19,Red,team,Ninjas in Pyjamas,Invictus Gaming,30.33,0,9,23,17,1.0,0.0,0.0,32,4.0,0.0,9.0,1.0
LCK,2025-01-19,Blue,team,BNK FEARX,Gen.G,29.18,0,10,22,32,0.0,0.0,0.0,32,3.0,0.0,10.0,2.0
LCK,2025-01-19,Red,team,Gen.G,BNK FEARX,29.18,1,22,10,53,1.0,1.0,1.0,32,3.0,0.0,10.0,2.0
LPL,2025-01-19,Blue,team,Ninjas in Pyjamas,Invictus Gaming,31.67,1,17,7,41,1.0,0.0,1.0,24,5.0,0.0,10.0,1.0
LPL,2025-01-19,Red,team,Invictus Gaming,Ninjas in Pyjamas,31.67,0,7,17,13,0.0,1.0,0.0,24,5.0,0.0,10.0,1.0
LCP,2025-01-19,Blue,team,GAM Esports,MGN Vikings Esports,42.0,0,10,23,21,1.0,1.0,0.0,33,7.0,2.0,15.0,2.0
LCP,2025-01-19,Red,team,MGN Vikings Esports,GAM Esports,42.0,1,23,10,46,0.0,0.0,1.0,33,7.0,2.0,15.0,2.0
LPL,2025-01-19,Blue,team,Invictus Gaming,Ninjas in Pyjamas,32.23,0,6,21,11,0.0,0.0,1.0,27,4.0,1.0,13.0,1.0
LPL,2025-01-19,Red,team,Ninjas in Pyjamas,Invictus Gaming,32.23,1,21,6,49,1.0,1.0,0.0,27,4.0,1.0,13.0,1.0
LFL2,2025-01-19,Blue,team,Skillcamp,Project Conquerors,29.53,0,7,23,20,0.0,1.0,1.0,30,4.0,1.0,12.0,2.0
LFL2,2025-01-19,Red,team,Project Conquerors,Skillcamp,29.53,1,23,8,49,1.0,0.0,0.0,31,4.0,1.0,12.0,2.0
LCP,2025-01-19,Blue,team,MGN Vikings Esports,GAM Esports,37.77,1,18,7,41,1.0,0.0,0.0,25,5.0,2.0,15.0,2.0
LCP,2025-01-19,Red,team,GAM Esports,MGN Vikings Esports,37.77,0,7,18,22,0.0,1.0,1.0,25,5.0,2.0,15.0,2.0
LPL,2025-01-19,Blue,team,Invictus Gaming,Ninjas in Pyjamas,34.97,0,12,18,30,0.0,1.0,0.0,30,5.0,1.0,12.0,2.0
LPL,2025-01-19,Red,team,Ninjas in Pyjamas,Invictus Gaming,34.97,1,18,12,53,1.0,0.0,1.0,30,5.0,1.0,12.0,2.0
LFL2,2025-01-19,Blue,team,Team Valiant,Esprit Shōnen,36.25,1,30,4,80,1.0,0.0,0.0,34,5.0,1.0,10.0,2.0
LFL2,2025-01-19,Red,team,Esprit Shōnen,Team Valiant,36.25,0,4,30,13,0.0,1.0,1.0,34,5.0,1.0,10.0,2.0
LFL2,2025-01-19,Blue,team,Zerance,IziDream,31.07,1,22,9,56,1.0,1.0,0.0,31,4.0,1.0,11.0,1.0
LFL2,2025-01-19,Red,team,IziDream,Zerance,31.07,0,9,22,21,0.0,0.0,1.0,31,4.0,1.0,11.0,1.0
LCP,2025-01-19,Blue,team,Fukuoka SoftBank HAWKS gaming,CTBC Flying Oyster,23.92,0,5,19,9,1.0,0.0,0.0,24,3.0,0.0,10.0,1.0
LCP,2025-01-19,Red,team,CTBC Flying Oyster,Fukuoka SoftBank HAWKS gaming,23.92,1,19,5,37,0.0,1.0,1.0,24,3.0,0.0,10.0,1.0
LFL2,2025-01-19,Blue,team,Karmine Corp Blue Stars,Lille Esport,28.68,1,28,6,72,1.0,0.0,0.0,34,3.0,0.0,11.0,1.0
LFL2,2025-01-19,Red,team,Lille Esport,Karmine Corp Blue Stars,28.68,0,6,28,8,0.0,1.0,1.0,34,3.0,0.0,11.0,1.0
LCP,2025-01-19,Blue,team,Fukuoka SoftBank HAWKS gaming,CTBC Flying Oyster,26.08,0,7,12,19,1.0,1.0,0.0,19,3.0,0.0,8.0,1.0
LCP,2025-01-19,Red,team,CTBC Flying Oyster,Fukuoka SoftBank HAWKS gaming,26.08,1,12,7,37,0.0,0.0,1.0,19,3.0,0.0,8.0,1.0
LEC,2025-01-19,Blue,team,Team Heretics,SK Gaming,33.87,1,18,6,40,1.0,0.0,1.0,24,4.0,2.0,16.0,3.0
LEC,2025-01-19,Red,team,SK Gaming,Team Heretics,33.87,0,6,19,21,0.0,1.0,0.0,25,4.0,2.0,16.0,3.0
LEC,2025-01-19,Blue,team,Rogue,GiantX,59.3,0,27,28,81,1.0,0.0,1.0,55,9.0,4.0,18.0,4.0
LEC,2025-01-19,Red,team,GiantX,Rogue,59.3,1,27,27,69,0.0,1.0,0.0,54,9.0,4.0,18.0,4.0
LEC,2025-01-19,Blue,team,Movistar KOI,Karmine Corp,36.52,0,11,22,24,1.0,1.0,1.0,33,6.0,1.0,11.0,1.0
LEC,2025-01-19,Red,team,Karmine Corp,Movistar KOI,36.52,1,22,11,60,0.0,0.0,0.0,33,6.0,1.0,11.0,1.0
LEC,2025-01-19,Blue,team,G2 Esports,Team BDS,31.72,0,10,12,21,1.0,0.0,1.0,22,5.0,1.0,11.0,1.0
LEC,2025-01-19,Red,team,Team BDS,G2 Esports,31.72,1,12,10,45,0.0,1.0,0.0,22,5.0,1.0,11.0,1.0
LEC,2025-01-19,Blue,team,Fnatic,Team Vitality,28.68,1,29,9,57,0.0,0.0,0.0,38,3.0,1.0,13.0,2.0
LEC,2025-01-19,Red,team,Team Vitality,Fnatic,28.68,0,9,29,13,1.0,1.0,1.0,38,3.0,1.0,13.0,2.0
LCKC,2025-01-20,Blue,team,KT Rolster Challengers,OKSavingsBank BRION Challengers,25.7,1,28,11,63,1.0,0.0,0.0,39,2.0,0.0,13.0,2.0
LCKC,2025-01-20,Red,team,OKSavingsBank BRION Challengers,KT Rolster Challengers,25.7,0,10,28,20,0.0,1.0,1.0,38,2.0,0.0,13.0,2.0
LCKC,2025-01-20,Blue,team,OKSavingsBank BRION Challengers,KT Rolster Challengers,25.12,0,14,32,27,0.0,1.0,1.0,46,2.0,0.0,11.0,1.0
LCKC,2025-01-20,Red,team,KT Rolster Challengers,OKSavingsBank BRION Challengers,25.12,1,32,14,69,1.0,0.0,0.0,46,2.0,0.0,11.0,1.0
LPL,2025-01-20,Blue,team,JD Gaming,Ultra Prime,24.48,1,22,6,43,1.0,1.0,1.0,28,1.0,0.0,10.0,2.0
LPL,2025-01-20,Red,team,Ultra Prime,JD Gaming,24.48,0,6,22,13,0.0,0.0,0.0,28,1.0,0.0,10.0,2.0
LCKC,2025-01-20,Blue,team,BNK FEARX Youth,Gen.G Global Academy,30.08,0,9,18,24,0.0,0.0,0.0,27,4.0,1.0,11.0,2.0
LCKC,2025-01-20,Red,team,Gen.G Global Academy,BNK FEARX Youth,30.08,1,18,9,41,1.0,1.0,1.0,27,4.0,1.0,11.0,2.0
LPL,2025-01-20,Blue,team,Ultra Prime,JD Gaming,36.03,0,8,18,18,0.0,0.0,1.0,26,5.0,2.0,13.0,1.0
LPL,2025-01-20,Red,team,JD Gaming,Ultra Prime,36.03,1,18,8,50,1.0,1.0,0.0,26,5.0,2.0,13.0,1.0
LCKC,2025-01-20,Blue,team,Gen.G Global Academy,BNK FEARX Youth,39.92,0,26,29,69,1.0,0.0,1.0,55,6.0,2.0,14.0,2.0
LCKC,2025-01-20,Red,team,BNK FEARX Youth,Gen.G Global Academy,39.92,1,29,26,66,0.0,1.0,0.0,55,6.0,2.0,14.0,2.0
LPL,2025-01-20,Blue,team,Ultra Prime,JD Gaming,40.65,0,8,17,14,1.0,0.0,1.0,25,6.0,2.0,15.0,1.0
LPL,2025-01-20,Red,team,JD Gaming,Ultra Prime,40.65,1,17,8,41,0.0,1.0,0.0,25,6.0,2.0,15.0,1.0
LCKC,2025-01-20,Blue,team,Gen.G Global Academy,BNK FEARX Youth,28.2,1,14,17,42,0.0,0.0,1.0,31,4.0,1.0,8.0,1.0
LCKC,2025-01-20,Red,team,BNK FEARX Youth,Gen.G Global Academy,28.2,0,17,14,42,1.0,1.0,0.0,31,4.0,1.0,8.0,1.0
LCKC,2025-01-20,Blue,team,DN Freecs Challengers,Dplus KIA Challengers,41.03,1,27,18,72,0.0,0.0,1.0,45,6.0,1.0,11.0,3.0
LCKC,2025-01-20,Red,team,Dplus KIA Challengers,DN Freecs Challengers,41.03,0,18,27,46,1.0,1.0,0.0,45,6.0,1.0,11.0,3.0
LCKC,2025-01-20,Blue,team,Dplus KIA Challengers,DN Freecs Challengers,42.27,1,29,24,77,0.0,1.0,0.0,53,4.0,2.0,13.0,1.0
LCKC,2025-01-20,Red,team,DN Freecs Challengers,Dplus KIA Challengers,42.27,0,24,29,57,1.0,0.0,1.0,53,4.0,2.0,13.0,1.0
LCKC,2025-01-20,Blue,team,DN Freecs Challengers,Dplus KIA Challengers,31.03,1,25,11,64,0.0,1.0,1.0,36,3.0,1.0,10.0,2.0
LCKC,2025-01-20,Red,team,Dplus KIA Challengers,DN Freecs Challengers,31.03,0,11,25,28,1.0,0.0,0.0,36,3.0,1.0,10.0,2.0
LEC,2025-01-20,Blue,team,Team BDS,Rogue,38.53,1,24,8,69,1.0,0.0,1.0,32,6.0,1.0,12.0,2.0
LEC,2025-01-20,Red,team,Rogue,Team BDS,38.53,0,8,24,19,0.0,1.0,0.0,32,6.0,1.0,12.0,2.0
LEC,2025-01-20,Blue,team,Team Heretics,Fnatic,25.47,0,4,20,7,0.0,0.0,0.0,24,3.0,0.0,9.0,1.0
LEC,2025-01-20,Red,team,Fnatic,Team Heretics,25.47,1,20,4,50,1.0,1.0,1.0,24,3.0,0.0,9.0,1.0
LEC,2025-01-20,Blue,team,Movistar KOI,Team Vitality,37.17,1,15,12,41,0.0,0.0,1.0,27,6.0,1.0,14.0,2.0
LEC,2025-01-20,Red,team,Team Vitality,Movistar KOI,37.17,0,12,16,33,1.0,1.0,0.0,28,6.0,1.0,14.0,2.0
LEC,2025-01-20,Blue,team,G2 Esports,SK Gaming,28.35,1,19,6,54,0.0,1.0,1.0,25,4.0,1.0,12.0,2.0
LEC,2025-01-20,Red,team,SK Gaming,G2 Esports,28.35,0,6,19,13,1.0,0.0,0.0,25,4.0,1.0,12.0,2.0
LEC,2025-01-20,Blue,team,GiantX,Karmine Corp,37.33,1,11,2,22,1.0,0.0,1.0,13,6.0,2.0,13.0,3.0
LEC,2025-01-20,Red,team,Karmine Corp,GiantX,37.33,0,2,11,5,0.0,1.0,0.0,13,6.0,2.0,13.0,3.0
LCKC,2025-01-21,Blue,team,DRX Challengers,Hanwha Life Esports Challengers,42.98,1,20,13,53,0.0,0.0,0.0,33,6.0,2.0,11.0,2.0
LCKC,2025-01-21,Red,team,Hanwha Life Esports Challengers,DRX Challengers,42.98,0,13,20,41,1.0,1.0,1.0,33,6.0,2.0,11.0,2.0
LCKC,2025-01-21,Blue,team,Hanwha Life Esports Challengers,DRX Challengers,31.72,0,4,12,8,0.0,1.0,0.0,16,5.0,1.0,8.0,1.0
LCKC,2025-01-21,Red,team,DRX Challengers,Hanwha Life Esports Challengers,31.72,1,12,4,31,1.0,0.0,1.0,16,5.0,1.0,8.0,1.0
LPL,2025-01-21,Blue,team,EDward Gaming,ThunderTalk Gaming,38.77,1,27,13,86,1.0,1.0,0.0,40,5.0,2.0,14.0,2.0
LPL,2025-01-21,Red,team,ThunderTalk Gaming,EDward Gaming,38.77,0,13,27,40,0.0,0.0,1.0,40,5.0,2.0,14.0,2.0
LPL,2025-01-21,Blue,team,ThunderTalk Gaming,EDward Gaming,29.4,1,18,10,44,1.0,1.0,1.0,28,4.0,1.0,15.0,2.0
LPL,2025-01-21,Red,team,EDward Gaming,ThunderTalk Gaming,29.4,0,10,18,20,0.0,0.0,0.0,28,4.0,1.0,15.0,2.0
LCKC,2025-01-21,Blue,team,T1 Esports Academy,Nongshim Esports Academy,35.6,0,11,18,31,0.0,0.0,1.0,29,5.0,1.0,15.0,2.0
LCKC,2025-01-21,Red,team,Nongshim Esports Academy,T1 Esports Academy,35.6,1,18,11,46,1.0,1.0,0.0,29,5.0,1.0,15.0,2.0
LPL,2025-01-21,Blue,team,EDward Gaming,ThunderTalk Gaming,26.3,0,5,24,10,1.0,1.0,1.0,29,4.0,1.0,11.0,1.0
LPL,2025-01-21,Red,team,ThunderTalk Gaming,EDward Gaming,26.3,1,24,5,61,0.0,0.0,0.0,29,4.0,1.0,11.0,1.0
LCKC,2025-01-21,Blue,team,Nongshim Esports Academy,T1 Esports Academy,36.6,1,22,9,41,1.0,0.0,1.0,31,6.0,1.0,17.0,4.0
LCKC,2025-01-21,Red,team,T1 Esports Academy,Nongshim Esports Academy,36.6,0,9,22,16,0.0,1.0,0.0,31,6.0,1.0,17.0,4.0
LPL,2025-01-21,Blue,team,EDward Gaming,ThunderTalk Gaming,31.72,0,11,15,23,0.0,0.0,0.0,26,4.0,1.0,12.0,1.0
LPL,2025-01-21,Red,team,ThunderTalk Gaming,EDward Gaming,31.72,1,15,11,37,1.0,1.0,1.0,26,4.0,1.0,12.0,1.0
HLL,2025-01-21,Blue,team,Gamespace Mediterranean College Esports,Team Refuse,29.65,1,16,8,45,1.0,1.0,1.0,24,4.0,1.0,13.0,5.0
HLL,2025-01-21,Red,team,Team Refuse,Gamespace Mediterranean College Esports,29.65,0,8,17,24,0.0,0.0,0.0,25,4.0,1.0,13.0,5.0
HLL,2025-01-21,Blue,team,Zerolag Esports,WLGaming Esports,27.27,1,25,6,48,1.0,0.0,1.0,31,4.0,1.0,9.0,1.0
HLL,2025-01-21,Red,team,WLGaming Esports,Zerolag Esports,27.27,0,6,25,10,0.0,1.0,0.0,31,4.0,1.0,9.0,1.0
HLL,2025-01-21,Blue,team,Team Insidious,Actions Per Minute,35.38,0,13,18,27,0.0,0.0,1.0,31,5.0,1.0,13.0,2.0
HLL,2025-01-21,Red,team,Actions Per Minute,Team Insidious,35.38,1,18,13,47,1.0,1.0,0.0,31,5.0,1.0,13.0,2.0
HLL,2025-01-21,Blue,team,Team Paradox,Team Phantasma,27.7,0,3,27,4,1.0,0.0,0.0,30,3.0,1.0,13.0,1.0
HLL,2025-01-21,Red,team,Team Phantasma,Team Paradox,27.7,1,27,3,56,0.0,1.0,1.0,30,3.0,1.0,13.0,1.0
LVP SL,2025-01-21,Blue,team,Veni Vidi Vici,Ramboot Club,36.45,0,14,29,24,1.0,0.0,1.0,43,6.0,2.0,12.0,1.0
LVP SL,2025-01-21,Red,team,Ramboot Club,Veni Vidi Vici,36.45,1,29,14,67,0.0,1.0,0.0,43,6.0,2.0,12.0,1.0
PRM,2025-01-21,Blue,team,Berlin International Gaming,Unicorns of Love Sexy Edition,29.17,1,10,6,21,0.0,0.0,0.0,16,4.0,1.0,12.0,1.0
PRM,2025-01-21,Red,team,Unicorns of Love Sexy Edition,Berlin International Gaming,29.17,0,6,10,9,1.0,1.0,1.0,16,4.0,1.0,12.0,1.0
LVP SL,2025-01-21,Blue,team,ZETA,LUA Gaming,25.45,0,7,28,10,1.0,0.0,0.0,35,3.0,0.0,13.0,2.0
LVP SL,2025-01-21,Red,team,LUA Gaming,ZETA,25.45,1,28,7,66,0.0,1.0,1.0,35,3.0,0.0,13.0,2.0
PRM,2025-01-21,Blue,team,Berlin International Gaming,Unicorns of Love Sexy Edition,29.63,1,19,7,49,1.0,1.0,0.0,26,4.0,1.0,11.0,1.0
PRM,2025-01-21,Red,team,Unicorns of Love Sexy Edition,Berlin International Gaming,29.63,0,7,19,13,0.0,0.0,1.0,26,4.0,1.0,11.0,1.0
LVP SL,2025-01-21,Blue,team,UCAM Esports,Barça eSports,39.22,1,16,14,40,0.0,1.0,1.0,30,5.0,2.0,15.0,4.0
LVP SL,2025-01-21,Red,team,Barça eSports,UCAM Esports,39.22,0,14,16,27,1.0,0.0,0.0,30,5.0,2.0,15.0,4.0
PRM,2025-01-21,Blue,team,Eintracht Frankfurt,CGN Esports,49.88,1,32,25,78,0.0,0.0,1.0,57,8.0,4.0,18.0,3.0
PRM,2025-01-21,Red,team,CGN Esports,Eintracht Frankfurt,49.88,0,25,32,60,1.0,1.0,0.0,57,8.0,4.0,18.0,3.0
LVP SL,2025-01-21,Blue,team,Movistar KOI Fénix,Los Heretics,32.0,1,13,8,34,1.0,0.0,1.0,21,5.0,1.0,10.0,1.0
LVP SL,2025-01-21,Red,team,Los Heretics,Movistar KOI Fénix,32.0,0,8,13,24,0.0,1.0,0.0,21,5.0,1.0,10.0,1.0
LVP SL,2025-01-21,Blue,team,GIANTX Pride,Guasones,38.27,1,11,7,25,0.0,0.0,1.0,18,6.0,2.0,12.0,3.0
LVP SL,2025-01-21,Red,team,Guasones,GIANTX Pride,38.27,0,7,11,23,1.0,1.0,0.0,18,6.0,2.0,12.0,3.0
PRM,2025-01-21,Blue,team,Eintracht Frankfurt,CGN Esports,38.22,0,10,18,23,1.0,1.0,0.0,28,6.0,1.0,14.0,1.0
PRM,2025-01-21,Red,team,CGN Esports,Eintracht Frankfurt,38.22,1,18,10,42,0.0,0.0,1.0,28,6.0,1.0,14.0,1.0
LCK,2025-01-22,Blue,team,Dplus KIA,BNK FEARX,27.48,1,23,3,62,0.0,0.0,1.0,26,4.0,0.0,10.0,1.0
LCK,2025-01-22,Red,team,BNK FEARX,Dplus KIA,27.48,0,3,23,6,1.0,1.0,0.0,26,4.0,0.0,10.0,1.0
LCK,2025-01-22,Blue,team,BNK FEARX,Dplus KIA,31.63,1,17,6,39,1.0,1.0,1.0,23,4.0,1.0,11.0,1.0
LCK,2025-01-22,Red,team,Dplus KIA,BNK FEARX,31.63,0,6,17,15,0.0,0.0,0.0,23,4.0,1.0,11.0,1.0
LPL,2025-01-22,Blue,team,LGD Gaming,Team WE,34.37,1,16,7,41,1.0,1.0,1.0,23,4.0,1.0,10.0,2.0
LPL,2025-01-22,Red,team,Team WE,LGD Gaming,34.37,0,7,16,22,0.0,0.0,0.0,23,4.0,1.0,10.0,2.0
LCK,2025-01-22,Blue,team,Dplus KIA,BNK FEARX,26.13,1,24,7,71,0.0,0.0,1.0,31,3.0,0.0,9.0,1.0
LCK,2025-01-22,Red,team,BNK FEARX,Dplus KIA,26.13,0,7,24,17,1.0,1.0,0.0,31,3.0,0.0,9.0,1.0
LPL,2025-01-22,Blue,team,Team WE,LGD Gaming,29.78,0,8,20,20,1.0,0.0,1.0,28,4.0,1.0,9.0,1.0
LPL,2025-01-22,Red,team,LGD Gaming,Team WE,29.78,1,20,8,59,0.0,1.0,0.0,28,4.0,1.0,9.0,1.0
